DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1692215652.164,71652.1638,3,0,300,300,100.17,2024,2051,8.96,10.80,989.66,29.80,259.37,16.99,32.29,2.99,314.29,44.40,610.99,1041.76,25.40,10.92,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,53,47,49,28,39,22,13,2,0,0,0,0,0,0,0
1692215653.164,71653.1639,3,0,307,307,100.65,2023,2052,9.78,11.01,989.80,29.80,259.37,15.06,30.47,3.05,312.53,44.24,610.99,1041.76,25.37,11.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,45,54,40,24,41,35,9,3,1,0,0,0,0,0,0
1692215654.164,71654.1637,3,0,270,270,89.74,2025,2053,9.26,11.08,989.79,29.81,259.37,16.05,32.08,3.01,313.41,44.28,611.87,1042.20,25.40,11.29,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,41,42,35,29,41,27,13,1,0,0,0,0,0,0,0
1692215655.164,71655.1637,3,0,263,263,88.72,2024,2052,9.28,10.82,989.77,29.83,259.37,15.57,32.81,2.96,313.85,44.26,612.31,1041.32,25.42,11.31,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,33,42,32,30,25,35,13,1,0,0,0,0,0,0,0
1692215656.164,71656.1637,3,0,270,270,90.07,2025,2053,9.54,10.82,989.72,29.83,259.37,16.42,30.49,3.00,312.97,44.33,610.11,1041.76,25.40,11.56,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,43,40,36,43,26,27,9,0,0,0,0,0,0,0,0
1692215657.164,71657.1638,3,0,276,276,91.15,2025,2052,9.08,11.08,989.72,29.84,259.37,16.19,30.46,3.03,312.97,44.26,608.79,1041.76,25.59,11.75,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,41,39,40,33,41,33,8,4,1,0,1,0,0,0,0
1692215658.164,71658.1637,3,0,291,291,96.28,2024,2053,9.72,10.79,989.73,29.85,259.37,15.83,31.42,3.02,312.53,44.26,610.99,1041.76,25.37,11.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,42,35,41,32,46,29,12,3,2,0,0,0,0,0,0
1692215659.164,71659.1638,3,0,311,311,105.10,2022,2052,10.00,10.71,989.69,29.86,259.37,16.29,32.48,2.96,312.97,44.22,610.99,1043.96,25.70,12.12,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,50,51,40,35,37,27,15,1,0,0,0,0,0,0,0
1692215660.164,71660.1639,3,0,289,289,95.88,2025,2051,8.80,10.85,989.73,29.85,259.37,15.50,30.86,3.01,312.53,44.24,610.55,1042.20,25.28,12.23,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,47,42,46,33,31,31,7,1,0,0,0,0,0,0,0
1692215661.164,71661.1639,3,0,282,282,91.05,2024,2051,8.95,10.95,989.65,29.87,259.37,15.60,30.83,3.10,312.09,44.26,612.75,1041.76,25.45,12.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,51,41,47,25,31,26,7,3,3,0,0,0,0,0,0
1692215662.164,71662.1635,3,0,289,289,95.61,2024,2050,8.94,10.80,989.67,29.87,259.37,16.10,32.77,3.02,312.97,44.26,610.55,1041.76,25.45,12.09,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,44,36,37,29,46,33,15,5,2,1,0,0,0,0,0
1692215663.164,71663.1638,3,0,306,306,101.80,2023,2050,8.79,10.60,989.71,29.88,259.37,16.96,32.97,3.01,311.21,44.26,611.43,1042.20,25.31,12.14,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,40,45,42,34,41,33,24,2,0,0,0,0,0,0,0
1692215664.164,71664.1638,3,0,275,275,91.99,2026,2055,9.41,10.78,989.79,29.90,259.37,15.71,32.28,2.99,312.97,44.28,610.99,1041.76,25.45,12.03,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,44,52,25,27,26,28,13,7,0,0,0,0,0,0,0
1692215665.163,71665.1634,3,0,285,285,95.87,2026,2054,9.26,10.75,989.66,29.91,259.37,16.80,30.90,2.97,312.09,44.22,610.11,1041.76,25.45,11.88,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,49,51,35,39,24,29,13,2,0,0,0,0,0,0,0
1692215666.164,71666.1638,3,0,274,274,90.57,2024,2053,9.50,10.93,989.71,29.92,259.37,16.43,31.87,3.03,312.97,44.11,610.99,1042.20,25.48,11.99,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,32,28,48,32,35,30,13,2,0,0,1,0,0,0,0
1692215667.163,71667.1634,3,0,299,299,98.83,2025,2053,9.15,10.77,989.73,29.93,259.37,16.55,30.98,3.03,312.53,44.22,611.43,1041.76,25.56,11.76,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,40,38,52,43,37,33,6,0,1,0,0,0,0,0,0
1692215668.164,71668.1639,3,0,309,309,102.14,2026,2055,9.58,11.18,989.73,29.94,259.37,16.34,31.86,3.03,313.85,44.33,611.43,1042.64,25.45,11.82,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,45,40,40,39,41,38,14,2,0,0,0,0,0,0,0
1692215669.164,71669.1638,3,0,297,297,98.17,2027,2056,9.85,10.86,989.73,29.95,259.37,16.68,33.13,3.03,311.21,44.24,610.99,1042.64,25.48,11.61,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,47,45,41,33,34,34,13,2,0,0,0,0,0,0,0
1692215670.164,71670.1639,3,0,276,276,91.23,2026,2054,9.49,10.93,989.70,29.96,259.37,16.90,32.19,3.03,312.97,44.28,610.99,1043.08,25.45,11.57,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,44,38,43,33,24,33,15,3,1,0,0,0,0,0,0
1692215671.164,71671.1638,3,0,277,277,91.23,2027,2055,9.39,11.31,989.64,29.95,259.37,16.23,30.88,3.04,312.53,44.26,610.99,1042.20,25.45,11.48,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,45,40,43,31,43,24,3,3,1,0,0,0,0,0,0
1692215672.164,71672.1636,3,0,290,290,96.47,2026,2054,9.12,11.45,989.72,29.95,259.37,15.54,32.21,3.01,312.53,44.24,611.43,1042.20,25.48,11.48,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,42,43,43,32,44,27,7,3,0,0,0,0,0,0,0
1692215673.163,71673.1635,3,0,297,297,99.44,2028,2056,9.30,11.19,989.69,29.97,259.37,16.96,31.55,2.99,312.97,44.24,610.11,1042.20,25.45,11.40,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,46,52,37,34,34,21,17,0,1,0,0,0,0,0,0
1692215674.164,71674.1636,3,0,262,262,86.52,2028,2056,9.33,10.79,989.71,29.98,259.37,15.06,28.85,3.03,313.41,44.35,610.55,1042.64,25.40,11.39,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,30,40,33,28,30,35,14,0,1,0,0,0,0,0,0
1692215675.164,71675.1639,3,0,306,306,101.42,2029,2057,9.31,10.79,989.72,29.98,259.37,16.68,30.60,3.02,314.29,44.29,611.87,1042.64,25.56,11.32,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,42,59,33,42,33,35,8,2,0,0,0,0,0,0,0
1692215676.164,71676.1635,3,0,258,258,86.95,2029,2057,9.50,10.91,989.73,29.98,259.38,15.85,32.35,2.97,316.92,44.20,611.43,1041.76,25.42,11.08,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,38,49,31,44,29,30,24,9,2,2,0,0,0,0,0,0
1692215677.164,71677.1637,3,0,305,305,100.91,2027,2056,9.58,11.13,989.65,29.97,259.38,17.09,32.05,3.02,312.97,44.29,611.43,1043.08,25.48,11.20,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,53,41,38,39,42,34,11,5,0,0,0,1,0,0,0
1692215678.163,71678.1634,3,0,282,282,93.73,2028,2057,9.68,11.23,989.70,29.98,259.38,15.69,31.50,3.01,312.53,44.26,610.55,1042.64,25.51,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,57,39,32,35,30,27,9,1,2,0,0,0,0,0,0
1692215679.164,71679.1638,3,0,285,285,95.07,2028,2058,9.79,10.92,989.78,29.98,259.38,17.39,33.00,3.00,314.29,44.28,610.55,1044.84,25.48,11.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,52,35,34,31,37,37,11,4,2,0,0,0,0,0,0
1692215680.164,71680.1635,3,0,304,304,100.76,2028,2057,9.66,11.18,989.69,29.98,259.38,17.37,32.74,3.02,313.85,44.29,610.99,1042.20,25.45,10.86,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,45,41,47,34,38,31,14,0,0,0,1,0,0,0,0
1692215681.164,71681.1636,3,0,333,333,111.29,2028,2059,10.14,11.00,989.66,30.00,259.38,15.35,31.71,2.99,312.09,44.28,611.43,1042.64,25.48,10.95,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,51,53,55,31,41,33,12,3,0,1,0,0,0,0,0
1692215682.164,71682.1636,3,0,285,285,95.25,2027,2055,9.38,11.09,989.69,30.01,259.38,15.31,31.31,2.99,312.53,44.24,610.55,1043.08,25.37,10.89,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,38,48,46,26,40,26,11,3,0,0,0,0,0,0,0
1692215683.163,71683.1634,3,0,272,272,91.49,2028,2057,9.69,10.77,989.71,30.01,259.38,14.16,29.89,2.97,313.85,44.20,610.55,1042.20,25.51,10.85,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,48,38,31,33,36,23,13,3,0,0,0,0,0,0,0
1692215684.163,71684.1634,3,0,302,302,101.02,2028,2056,9.31,11.00,989.67,30.00,259.38,15.92,32.40,2.99,313.85,44.31,610.99,1041.76,25.51,10.86,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,48,44,39,41,28,32,10,1,4,0,0,0,0,0,0
1692215685.164,71685.1639,3,0,266,266,88.82,2027,2054,9.03,11.04,989.75,30.00,259.38,16.55,30.61,2.99,312.09,44.28,611.43,1041.76,25.26,10.88,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,30,43,48,31,43,19,12,0,1,0,0,0,0,0,0
1692215686.163,71686.1634,3,0,311,311,103.18,2027,2056,9.68,10.90,989.70,30.00,259.38,16.17,31.50,3.01,312.97,44.28,611.87,1041.76,25.48,11.10,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,66,42,49,29,37,41,34,11,1,1,0,0,0,0,0,0
1692215687.163,71687.1633,3,0,274,274,91.57,2027,2053,8.94,10.87,989.75,30.00,259.38,16.48,30.36,2.99,312.53,44.35,609.67,1043.52,25.54,10.98,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,53,36,36,24,32,34,11,3,2,0,0,0,0,0,0
1692215688.164,71688.1636,3,0,286,286,95.06,2026,2055,9.64,10.67,989.63,30.01,259.38,16.55,31.43,3.01,314.73,44.28,601.32,1041.32,25.51,10.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,45,39,33,36,38,32,10,3,1,0,0,0,0,0,0
1692215689.164,71689.1636,3,0,307,307,103.56,2026,2055,9.75,10.70,989.69,30.01,259.38,15.24,31.20,2.96,310.33,44.26,609.67,1042.20,25.54,11.32,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,49,37,40,31,42,42,13,2,0,0,0,1,0,0,0
1692215690.163,71690.1634,3,0,296,296,97.31,2026,2052,8.86,10.86,989.73,30.02,259.38,15.17,31.47,3.04,312.53,44.29,610.55,1041.32,25.51,11.29,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,54,42,39,32,36,30,7,2,0,1,0,0,0,0,0
1692215691.163,71691.1635,3,0,320,320,106.16,2027,2056,9.64,10.84,989.69,30.03,259.38,15.55,30.27,3.01,309.45,44.26,609.67,1040.88,25.48,11.44,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,51,51,38,40,35,34,10,3,3,1,0,0,0,0,0
1692215692.164,71692.1637,3,0,315,315,105.76,2027,2054,9.13,10.99,989.67,30.03,259.38,17.69,32.36,2.98,312.97,44.26,609.67,1042.20,25.45,11.57,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,52,50,32,34,41,43,6,4,0,0,0,0,0,0,0
1692215693.164,71693.1637,3,0,291,291,97.16,2025,2055,10.01,10.85,989.66,30.03,259.38,16.78,33.14,2.99,315.16,44.28,609.67,1048.79,25.51,11.86,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,42,42,31,31,44,38,11,4,2,0,0,0,0,0,0
1692215694.164,71694.1639,3,0,311,311,102.89,2026,2053,9.18,10.77,989.74,30.04,259.38,17.38,32.61,3.02,312.09,44.26,610.99,1041.76,25.34,11.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,48,57,50,31,35,29,17,0,2,0,0,0,0,0,0
1692215695.164,71695.1636,3,0,276,276,92.67,2025,2051,8.94,10.86,989.70,30.04,259.38,15.98,32.09,2.98,312.97,44.29,610.55,1042.20,25.48,12.14,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,46,34,40,31,37,30,9,1,0,0,0,0,0,0,0
1692215696.164,71696.1636,3,0,322,322,107.61,2026,2055,9.66,10.87,989.69,30.05,259.38,15.73,31.94,2.99,313.85,44.28,611.87,1042.20,25.54,12.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,52,37,41,37,48,31,18,3,0,1,0,0,0,0,0
1692215697.163,71697.1634,3,0,270,270,88.84,2025,2054,9.65,10.79,989.67,30.06,259.38,14.46,30.93,3.04,313.41,44.28,610.55,1041.76,25.48,12.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,46,31,49,29,25,29,12,1,2,1,1,0,0,0,0
1692215698.164,71698.1637,3,0,283,283,94.58,2025,2054,9.64,10.74,989.69,30.06,259.38,15.07,31.33,2.99,313.41,44.28,610.99,1043.08,25.56,12.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,38,49,40,28,30,30,12,1,0,0,0,0,0,0,0
1692215699.164,71699.1638,3,0,320,320,105.87,2026,2055,9.84,11.04,989.75,30.06,259.38,16.16,30.79,3.02,316.04,44.28,610.55,1042.64,25.42,12.22,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,45,48,44,41,38,34,13,5,1,0,0,0,0,0,0
1692215700.164,71700.1638,3,0,301,301,98.50,2026,2056,10.27,10.73,989.71,30.07,259.38,16.90,31.94,3.06,312.97,44.26,610.55,1042.64,25.40,12.19,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,53,47,38,29,45,27,10,1,2,0,0,0,0,0,0
1692215701.164,71701.1639,3,0,291,291,96.72,2024,2052,9.35,10.86,989.71,30.09,259.38,18.20,33.11,3.01,313.85,44.31,610.99,1042.20,25.51,12.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,49,36,43,32,34,31,12,5,1,0,0,0,0,0,0
1692215702.164,71702.1637,3,0,299,299,99.29,2026,2055,9.67,10.74,989.71,30.10,259.38,16.99,31.94,3.01,313.85,44.28,611.43,1043.08,25.54,12.06,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,53,40,41,33,35,40,14,3,1,0,0,0,0,0,0
1692215703.164,71703.1637,3,0,279,279,92.64,2024,2053,9.51,10.71,989.72,30.11,259.38,16.55,33.47,3.01,313.85,44.29,610.99,1045.71,25.54,12.03,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,46,38,38,31,32,29,8,6,0,0,0,0,0,0,0
1692215704.164,71704.1636,3,0,310,310,101.91,2025,2053,9.41,11.17,989.72,30.13,259.38,16.39,31.03,3.04,314.29,44.29,610.55,1043.08,25.09,12.05,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,58,46,44,40,28,39,40,10,4,0,1,0,0,0,0,0
1692215705.164,71705.1639,3,0,305,305,101.37,2026,2054,9.39,10.97,989.62,30.15,259.38,15.66,30.57,3.01,312.53,44.33,610.99,1042.20,25.54,11.95,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,62,47,46,40,28,39,26,16,1,0,0,0,0,0,0,0
1692215706.164,71706.1637,3,0,277,277,91.23,2025,2053,9.43,10.76,989.74,30.17,259.38,15.14,30.14,3.04,309.89,44.31,610.99,1043.08,25.54,11.85,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,48,34,44,34,27,29,7,2,1,0,0,0,0,0,0
1692215707.164,71707.1637,3,0,290,290,97.55,2025,2053,9.47,10.85,989.66,30.18,259.38,15.19,29.57,2.97,314.29,43.98,610.55,1042.20,25.73,11.85,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,47,41,38,30,31,45,9,3,2,0,0,0,0,0,0
1692215708.164,71708.1637,3,0,246,246,81.24,2024,2055,10.20,10.68,989.72,30.19,259.38,16.93,32.82,3.03,312.97,44.22,609.67,1042.20,25.45,11.77,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,36,43,33,27,26,25,9,2,1,0,0,0,0,0,0
1692215709.163,71709.1635,3,0,277,277,92.15,2025,2054,9.55,10.78,989.67,30.20,259.38,15.90,29.99,3.01,318.24,44.29,610.55,1042.20,25.56,11.77,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,46,45,33,36,37,22,15,1,2,0,0,0,0,0,0
1692215710.163,71710.1634,3,0,306,306,100.78,2026,2052,8.82,10.81,989.67,30.21,259.38,15.68,33.15,3.04,312.97,44.24,610.55,1042.64,25.81,11.79,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,43,33,39,42,39,28,22,0,1,0,0,0,0,0,0
1692215711.163,71711.1633,3,0,275,275,91.48,2025,2052,8.83,11.44,989.68,30.23,259.38,17.19,31.94,3.01,315.16,44.31,610.55,1042.64,25.79,11.72,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,49,32,47,22,35,34,8,2,0,2,0,0,0,0,0
1692215712.164,71712.1638,3,0,256,256,83.70,2025,2054,9.74,11.01,989.69,30.24,259.39,17.56,33.32,3.06,310.77,44.29,612.31,1043.96,25.34,11.73,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,34,38,34,42,28,28,37,9,4,1,0,1,0,0,0,0
1692215713.164,71713.1636,3,0,242,242,80.73,2025,2054,9.66,11.03,989.66,30.24,259.39,16.61,32.00,3.00,312.09,44.31,609.67,1042.64,25.56,11.54,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,23,38,43,37,31,28,5,0,2,0,0,0,0,0,0
1692215714.164,71714.1638,3,0,294,294,98.44,2025,2054,9.52,11.27,989.64,30.24,259.39,16.59,32.41,2.99,312.09,44.28,610.11,1043.08,25.62,11.54,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,64,42,36,37,24,42,33,13,1,1,0,1,0,0,0,0
1692215715.163,71715.1635,3,0,262,262,87.32,2026,2052,8.71,10.91,989.78,30.25,259.39,16.45,30.36,3.00,312.97,44.48,610.55,1043.08,25.51,11.38,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,37,37,33,37,43,13,10,1,1,0,0,0,0,0,0
1692215716.164,71716.1638,3,0,300,300,101.01,2025,2054,9.62,10.95,989.66,30.27,259.39,16.96,32.02,2.97,312.53,44.28,610.55,1043.08,25.56,11.37,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,48,40,41,29,30,38,19,2,0,0,0,0,0,0,0
1692215717.164,71717.1636,3,0,312,312,102.75,2026,2055,9.59,10.79,989.62,30.27,259.39,16.48,31.63,3.04,312.97,44.31,610.55,1042.64,25.54,11.24,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,62,41,43,42,37,36,30,16,4,1,0,0,0,0,0,0
1692215718.164,71718.1638,3,0,292,292,97.14,2024,2052,9.06,10.89,989.73,30.27,259.39,17.07,33.08,3.01,312.09,44.29,614.07,1042.64,25.62,11.25,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,50,44,35,27,49,23,7,5,1,0,0,0,0,0,0
1692215719.164,71719.1637,3,0,303,303,100.71,2026,2056,9.93,10.86,989.67,30.26,259.39,17.90,32.02,3.01,311.21,44.37,609.23,1043.08,25.79,11.10,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,54,43,41,38,33,25,10,5,0,0,0,0,0,0,0
1692215720.164,71720.1636,3,0,307,307,103.85,2024,2053,9.77,10.95,989.69,30.26,259.39,15.88,31.18,2.96,311.65,44.26,610.55,1041.76,25.62,11.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,55,50,37,38,40,31,11,3,0,0,0,0,0,0,0
1692215721.164,71721.1638,3,0,287,287,95.48,2027,2057,10.00,10.87,989.57,30.26,259.39,17.12,32.15,3.01,311.21,44.31,610.55,1043.08,25.48,11.00,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,51,42,41,36,35,21,10,2,2,0,0,0,0,0,0
1692215722.164,71722.1636,3,0,283,283,92.95,2025,2054,9.53,11.05,989.67,30.26,259.39,16.56,31.74,3.04,311.21,44.31,610.99,1042.64,25.59,10.90,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,53,44,40,21,41,29,8,0,0,0,0,0,0,0,0
1692215723.163,71723.1633,3,0,296,296,98.38,2022,2050,9.37,11.23,989.66,30.27,259.39,16.78,31.66,3.01,313.85,44.33,610.11,1042.20,25.65,10.89,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,38,48,32,27,39,39,15,1,1,0,0,0,0,0,0
1692215724.164,71724.1638,3,0,289,289,95.18,2025,2053,9.56,10.65,989.64,30.28,259.39,16.56,32.03,3.04,304.62,44.28,610.11,1042.20,25.54,10.93,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,36,57,37,48,38,34,22,14,2,1,0,0,0,0,0,0
1692215725.164,71725.1637,3,0,277,277,92.92,2033,2060,9.10,11.15,989.66,30.29,259.39,16.28,30.44,2.98,314.29,44.29,611.87,1042.64,25.68,10.92,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,43,40,38,32,36,21,11,0,1,1,0,1,0,0,0
1692215726.164,71726.1636,3,0,277,277,92.57,2024,2049,8.34,11.05,989.64,30.29,259.39,16.80,32.08,2.99,312.53,44.33,609.67,1042.20,25.65,10.95,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,39,40,34,25,38,33,12,0,1,0,0,0,0,0,0
1692215727.164,71727.1637,3,0,277,277,93.26,2026,2055,9.57,10.89,989.66,30.29,259.39,16.20,31.03,2.97,312.53,44.31,609.23,1041.32,25.65,11.00,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,45,37,37,32,36,30,10,1,0,2,0,0,0,0,0
1692215728.164,71728.1636,3,0,300,300,97.91,2024,2053,9.55,10.59,989.69,30.31,259.39,17.05,32.62,3.06,313.41,44.33,610.55,1042.20,25.65,11.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,42,46,50,32,30,42,10,2,1,1,0,0,0,0,0
1692215729.164,71729.1638,3,0,298,298,97.43,2026,2054,9.57,10.80,989.68,30.33,259.39,16.61,32.57,3.06,315.60,44.33,610.11,1040.00,25.84,11.31,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,43,44,44,37,35,36,16,1,0,0,0,0,0,0,0
1692215730.164,71730.1636,3,0,291,291,96.81,2025,2054,9.64,10.82,989.66,30.36,259.39,16.85,34.62,3.01,314.73,44.35,610.11,1041.76,25.70,11.45,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,42,50,38,36,31,33,13,0,0,1,0,0,0,0,0
1692215731.164,71731.1638,3,0,269,269,88.59,2027,2054,8.99,10.95,989.65,30.36,259.39,17.72,32.71,3.04,310.77,44.22,611.87,1041.76,25.68,11.57,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,31,34,35,34,40,28,14,3,0,0,0,0,0,0,0
1692215732.163,71732.1635,3,0,248,248,83.50,2026,2054,9.34,11.14,989.69,30.37,259.39,16.37,31.66,2.97,311.65,44.31,610.55,1042.20,25.70,11.80,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,37,37,32,34,24,36,28,15,4,1,0,0,0,0,0,0
1692215733.163,71733.1635,3,0,262,262,86.68,2027,2055,9.19,10.80,989.66,30.38,259.39,16.74,31.50,3.02,312.53,44.20,610.55,1041.76,25.73,11.80,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,32,39,41,34,38,24,8,3,2,1,0,0,0,0,0
1692215734.164,71734.1637,3,0,296,296,97.84,2026,2054,9.50,11.11,989.61,30.40,259.39,16.38,32.36,3.03,313.85,44.33,614.07,1041.76,25.73,11.90,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,39,42,43,28,37,35,14,1,2,0,2,0,0,0,0
1692215735.164,71735.1636,3,0,322,322,107.02,2026,2054,9.32,10.96,989.69,30.41,259.39,17.74,32.12,3.01,312.53,44.35,608.35,1042.64,25.73,12.15,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,50,50,48,48,38,27,12,2,2,0,0,0,0,0,0
1692215736.164,71736.1636,3,0,294,294,96.91,2026,2054,9.26,11.13,989.66,30.42,259.39,17.52,33.01,3.03,311.65,44.33,610.55,1042.64,25.76,12.21,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,46,47,31,35,34,35,8,2,1,0,0,0,0,0,0
1692215737.164,71737.1638,3,0,270,270,88.52,2026,2056,9.88,10.70,989.66,30.43,259.39,16.18,31.97,3.05,311.65,44.31,609.67,1041.76,25.79,12.22,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,43,40,39,30,33,27,10,0,0,0,0,0,0,0,0
1692215738.164,71738.1638,3,0,270,270,89.74,2027,2057,10.04,10.88,989.70,30.45,259.39,15.92,31.74,3.01,311.21,44.31,610.55,1040.44,25.73,12.17,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,60,44,35,27,27,38,22,16,0,0,1,0,0,0,0,0
1692215739.163,71739.1634,3,0,289,289,96.50,2026,2053,8.92,11.36,989.67,30.46,259.39,14.70,28.50,2.99,312.97,44.29,610.55,1041.76,25.73,12.09,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,57,49,42,40,32,29,25,13,1,1,0,0,0,0,0,0
1692215740.164,71740.1637,3,0,296,296,96.95,2026,2055,9.76,11.12,989.64,30.46,259.39,15.14,30.15,3.05,312.53,44.33,609.67,1042.20,25.79,12.10,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,61,34,38,35,29,47,36,13,3,0,0,0,0,0,0,0
