DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1692220663.798,76663.7985,3,2,4,4,26.96,2040,2069,9.63,11.01,988.64,29.20,260.65,0.00,0.00,0.15,130.55,41.69,625.49,1013.63,26.47,10.41,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1692220664.798,76664.7977,3,0,329,329,98.41,2038,2069,10.49,11.20,988.73,29.19,260.65,24.47,29.75,3.34,416.70,41.75,621.98,1025.93,26.47,10.48,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,38,41,46,37,59,36,23,4,0,0,0,0,0,0,0
1692220665.799,76665.7986,3,0,302,302,94.80,2035,2065,9.80,11.62,988.64,29.20,260.65,11.95,24.95,3.19,305.49,41.99,625.93,1029.01,26.47,10.87,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,52,49,38,28,38,34,16,2,0,0,0,0,0,0,0
1692220666.798,76666.7984,3,0,297,297,99.17,2036,2067,10.34,10.96,988.68,29.21,260.66,15.91,31.56,2.99,306.81,42.01,625.93,1027.25,26.45,11.05,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,60,46,47,38,39,29,30,4,3,1,0,0,0,0,0,0
1692220667.797,76667.7972,3,0,312,312,104.85,2035,2064,9.94,11.10,988.65,29.22,260.66,15.84,31.22,2.98,308.57,42.03,625.05,1027.69,26.39,11.51,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,38,43,49,41,26,47,47,14,7,0,0,0,0,0,0,0
1692220668.799,76668.7985,3,0,270,270,89.66,2035,2066,10.25,10.98,988.63,29.22,260.66,15.77,32.47,3.01,302.42,42.18,625.05,1029.45,26.31,11.52,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,44,39,40,27,28,26,14,1,0,0,0,0,0,0,0
1692220669.798,76669.7984,3,0,303,303,102.30,2033,2062,9.76,11.07,988.67,29.24,260.66,17.44,32.45,2.96,304.18,42.30,624.62,1029.89,26.47,11.29,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,38,48,39,35,51,28,11,2,0,0,0,0,0,0,0
1692220670.799,76670.7987,3,0,262,262,87.00,2034,2064,9.82,11.14,988.66,29.24,260.66,16.60,34.15,3.01,315.60,42.39,624.18,1029.01,26.45,11.67,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,36,32,39,28,34,40,33,18,1,1,0,0,0,0,0,0
1692220671.797,76671.7971,3,0,283,283,92.86,2034,2063,9.73,11.16,988.71,29.24,260.66,17.53,34.26,3.05,310.77,42.49,622.42,1029.89,26.47,11.55,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,40,28,38,26,42,41,20,1,4,0,0,0,0,1,0
1692220672.799,76672.7986,3,0,234,234,78.06,2034,2063,9.89,11.13,988.58,29.25,260.66,15.25,31.29,3.00,312.53,42.58,623.30,1030.33,26.45,11.67,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,33,23,29,27,41,26,13,2,0,0,0,0,0,0,0
1692220673.799,76673.7986,3,0,265,265,88.08,2033,2061,9.16,11.05,988.64,29.25,260.66,16.38,32.23,3.01,314.73,42.68,623.30,1031.65,26.45,11.72,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,33,26,30,38,43,34,10,4,0,0,0,0,0,0,0
1692220674.799,76674.7986,3,0,274,274,91.40,2034,2063,9.59,10.93,988.64,29.25,260.66,16.50,33.11,3.00,315.16,42.77,622.86,1029.45,26.45,11.75,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,37,34,33,30,39,49,33,15,3,1,0,0,0,0,0,0
1692220675.799,76675.7986,3,0,281,281,94.43,2034,2064,9.94,10.90,988.64,29.26,260.66,17.55,34.57,2.98,314.73,42.83,623.30,1031.65,26.45,11.55,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,48,25,40,32,36,37,18,1,0,0,0,1,0,0,0
1692220676.799,76676.7985,3,0,290,290,96.30,2033,2060,9.08,11.10,988.75,29.26,260.66,16.49,31.41,3.01,314.29,42.92,621.54,1032.09,26.53,11.29,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,49,30,33,35,48,29,17,3,1,0,0,0,0,0,0
1692220677.799,76677.7985,3,0,293,293,96.41,2032,2059,9.14,10.98,988.64,29.24,260.66,15.44,32.85,3.04,315.16,43.02,623.30,1031.21,26.45,10.83,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,46,46,40,27,33,37,10,4,0,0,0,0,0,0,0
1692220678.799,76678.7987,3,0,282,282,94.16,2032,2061,9.65,11.15,988.65,29.22,260.66,15.39,29.85,2.99,314.73,43.16,626.37,1030.77,26.64,11.05,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,43,36,40,35,36,30,16,1,1,0,0,0,0,0,0
1692220679.799,76679.7985,3,0,302,302,99.19,2034,2064,9.99,10.98,988.64,29.22,260.66,16.41,32.34,3.04,315.60,43.15,621.98,1032.53,26.45,10.79,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,49,45,43,28,42,29,14,2,0,0,0,0,0,0,0
1692220680.799,76680.7985,3,0,265,265,87.12,2032,2061,9.70,10.98,988.66,29.22,260.66,15.93,31.78,3.04,317.36,43.26,622.42,1032.97,26.39,10.31,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,25,39,48,37,35,32,28,15,3,1,2,0,0,0,0,0
1692220681.798,76681.7978,3,0,283,283,94.32,2034,2064,9.98,11.01,988.67,29.22,260.66,16.71,33.74,3.00,316.92,43.16,621.54,1032.97,26.45,10.29,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,36,32,35,27,51,36,13,3,2,0,0,0,0,0,0
1692220682.799,76682.7986,3,0,320,320,106.85,2035,2066,10.27,11.16,988.60,29.23,260.66,15.96,32.37,2.99,316.92,43.33,621.10,1033.85,26.45,11.84,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,37,43,38,43,54,32,21,5,2,1,0,0,0,0,0
1692220683.798,76683.7975,3,0,299,299,100.20,2033,2062,9.57,11.60,988.60,29.24,260.66,17.84,34.96,2.98,315.60,43.41,622.86,1033.85,26.39,11.54,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,54,34,31,35,36,30,22,1,1,0,2,0,0,0,0
1692220684.797,76684.7973,3,0,274,274,90.82,2034,2064,10.04,11.34,988.64,29.24,260.66,18.93,32.32,3.02,316.48,43.43,620.66,1034.73,26.20,11.08,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,43,37,22,42,36,36,13,1,2,0,0,0,0,0,0
1692220685.799,76685.7986,3,0,302,302,100.56,2033,2062,9.60,11.08,988.61,29.25,260.66,16.57,32.20,3.00,316.04,43.50,621.10,1035.60,26.23,11.32,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,39,57,37,31,42,33,10,4,1,0,0,0,0,0,0
1692220686.799,76686.7985,3,0,279,279,91.88,2035,2064,9.55,11.41,988.70,29.25,260.66,19.27,33.09,3.04,315.60,43.57,620.66,1035.16,26.42,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,36,42,33,29,41,27,10,5,1,0,1,0,0,0,0
1692220687.799,76687.7985,3,0,296,296,98.83,2035,2063,9.41,10.98,988.67,29.26,260.66,16.57,31.02,2.99,314.73,43.56,621.10,1037.80,26.39,11.17,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,37,49,33,34,43,36,11,1,0,0,0,0,0,0,0
1692220688.799,76688.7985,3,0,317,317,105.17,2034,2064,10.27,11.33,988.66,29.27,260.66,17.67,32.89,3.01,314.29,43.80,614.95,1035.60,26.39,11.38,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,43,58,35,34,49,22,18,2,0,0,0,0,0,0,0
1692220689.797,76689.7975,3,0,314,314,102.66,2036,2064,9.10,10.99,988.69,29.28,260.66,15.85,30.96,3.06,316.48,43.67,621.10,1035.16,26.39,11.50,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,34,48,37,45,31,43,46,23,6,1,0,0,0,0,0,0
1692220690.797,76690.7974,3,0,283,283,93.63,2035,2066,10.22,11.07,988.62,29.28,260.66,17.03,33.02,3.02,315.16,43.72,620.66,1036.04,26.39,11.29,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,37,47,39,33,35,34,17,1,1,0,0,0,0,0,0
1692220691.798,76691.7975,3,0,296,296,98.74,2034,2063,9.74,11.07,988.75,29.30,260.66,16.15,31.98,3.00,314.73,43.76,620.66,1034.29,26.45,11.78,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,40,37,38,39,39,43,15,4,2,0,0,0,0,0,0
1692220692.798,76692.7984,3,0,278,278,93.17,2033,2062,9.45,10.98,988.64,29.31,260.66,15.79,33.14,2.98,312.53,43.93,619.34,1036.48,26.39,11.40,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,35,42,33,35,37,41,11,2,1,0,0,0,0,0,0
1692220693.797,76693.7974,3,0,320,320,107.54,2033,2063,9.98,11.13,988.66,29.33,260.66,16.49,32.48,2.98,316.92,43.83,619.34,1036.04,26.72,11.62,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,40,36,55,33,45,39,16,3,1,0,0,0,0,0,0
1692220694.799,76694.7987,3,0,306,306,101.05,2034,2063,9.92,10.75,988.61,29.34,260.66,15.62,31.57,3.03,316.48,43.87,619.78,1036.04,26.36,10.84,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,50,41,39,41,42,31,13,1,0,1,0,0,0,0,0
1692220695.799,76695.7985,3,0,292,292,96.34,2032,2061,9.62,11.50,988.61,29.32,260.66,17.23,33.16,3.03,315.60,43.87,618.46,1034.29,26.34,11.27,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,42,46,29,31,46,31,14,1,0,0,0,0,0,0,0
1692220696.797,76696.7972,3,0,279,279,92.31,2033,2062,9.41,11.46,988.66,29.31,260.66,16.64,31.87,3.02,314.73,43.94,619.78,1035.60,26.39,10.92,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,38,38,34,31,40,43,28,19,4,4,0,0,0,0,0,0
1692220697.798,76697.7985,3,0,296,296,101.36,2033,2060,9.11,11.38,988.63,29.32,260.66,16.96,32.57,2.92,315.60,43.93,619.34,1036.48,26.42,10.50,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,61,40,31,45,37,29,35,12,3,2,1,0,0,0,0,0
1692220698.799,76698.7986,3,0,305,305,101.28,2035,2064,9.55,11.40,988.60,29.32,260.66,17.09,31.63,3.01,315.60,44.00,618.90,1036.48,26.34,10.52,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,34,42,42,33,47,39,17,0,2,0,0,0,0,0,0
1692220699.797,76699.7974,3,0,299,299,99.74,2034,2062,9.36,11.05,988.66,29.33,260.66,16.68,33.11,3.00,316.92,44.02,621.98,1036.92,26.75,10.45,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,50,41,38,40,33,37,13,3,3,0,0,0,0,0,0
1692220700.797,76700.7974,3,0,274,274,90.57,2036,2065,9.96,11.25,988.67,29.35,260.66,17.03,33.38,3.03,316.04,44.04,618.90,1037.36,26.36,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,34,40,30,34,31,40,7,2,0,0,0,0,0,0,0
1692220701.799,76701.7986,3,0,293,293,96.06,2035,2065,10.01,11.13,988.70,29.36,260.66,14.16,29.91,3.05,315.16,44.04,604.84,1036.92,26.39,10.88,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,45,45,48,28,36,32,11,2,0,0,0,0,0,0,0
1692220702.799,76702.7988,3,0,272,272,89.25,2034,2063,9.65,10.99,988.69,29.37,260.67,17.16,30.95,3.05,316.04,44.09,619.78,1036.92,26.39,10.65,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,38,35,46,34,36,30,40,8,4,1,0,0,0,0,0,0
1692220703.797,76703.7974,3,0,282,282,93.81,2035,2063,9.45,11.28,988.65,29.37,260.67,17.38,32.19,3.01,316.48,44.11,622.42,1027.69,26.39,10.65,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,33,37,38,30,47,37,11,2,0,1,0,0,0,0,0
1692220704.798,76704.7985,3,0,276,276,92.16,2035,2065,9.85,11.06,988.64,29.36,260.67,16.75,32.61,2.99,313.41,44.15,618.90,1039.12,26.42,10.95,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,38,38,33,26,37,36,15,1,2,0,0,0,0,0,0
1692220705.799,76705.7987,3,0,281,281,92.63,2034,2064,9.84,11.22,988.60,29.37,260.67,16.40,32.22,3.03,315.60,44.15,618.90,1037.36,26.34,10.97,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,37,36,35,30,41,35,19,3,0,0,1,0,0,0,0
1692220706.797,76706.7975,3,0,303,303,99.52,2034,2063,9.64,11.10,988.71,29.38,260.67,17.64,34.05,3.04,317.36,44.17,618.90,1037.36,26.45,11.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,36,46,43,35,37,32,11,3,1,0,0,0,0,0,0
1692220707.799,76707.7986,3,0,273,273,89.58,2034,2065,10.25,11.01,988.66,29.39,260.67,16.60,32.85,3.05,315.60,44.18,618.46,1037.36,26.42,10.75,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,47,32,42,31,44,19,15,3,1,0,0,0,0,0,0
1692220708.799,76708.7986,3,0,297,297,99.63,2035,2063,9.36,11.16,988.62,29.41,260.67,17.25,32.70,2.98,314.73,44.18,618.02,1036.92,26.42,11.26,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,38,51,45,38,31,40,36,16,1,1,0,0,0,0,0,0
1692220709.797,76709.7973,3,0,291,291,95.66,2034,2063,9.69,11.18,988.71,29.43,260.67,17.26,32.83,3.04,315.16,44.20,617.58,1035.16,26.39,11.41,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,39,36,41,28,45,43,14,1,0,0,1,0,0,1,0
1692220710.797,76710.7973,3,0,314,314,103.04,2033,2064,10.28,11.02,988.66,29.45,260.67,16.27,32.78,3.05,313.41,44.17,617.58,1037.80,26.47,11.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,52,36,54,34,45,35,15,0,0,1,0,0,0,0,0
1692220711.799,76711.7985,3,0,267,267,88.50,2033,2063,9.98,11.30,988.63,29.47,260.67,15.28,31.80,3.02,315.16,44.22,618.46,1037.36,26.45,11.90,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,45,31,38,28,38,26,16,5,0,0,0,0,0,0,0
1692220712.798,76712.7979,3,0,281,281,94.00,2032,2061,9.45,11.25,988.75,29.48,260.67,17.43,31.24,2.99,315.16,44.26,616.26,1038.24,26.36,11.68,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,57,37,36,35,35,36,31,11,3,0,0,0,0,0,0,0
1692220713.799,76713.7986,3,0,294,294,97.27,2032,2060,9.38,11.20,988.67,29.50,260.67,15.64,30.93,3.02,315.16,44.24,617.58,1038.24,26.20,12.01,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,54,42,39,23,45,26,13,2,0,0,0,0,1,0,0
1692220714.797,76714.7975,3,0,305,305,101.00,2031,2059,9.20,10.98,988.69,29.52,260.67,17.33,33.26,3.02,318.68,44.29,617.14,1038.68,26.42,11.89,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,48,51,35,34,39,33,19,2,3,1,0,0,0,0,0
1692220715.799,76715.7986,3,0,275,275,90.82,2035,2063,9.46,10.93,988.63,29.53,260.67,15.25,31.91,3.03,315.60,44.37,616.26,1037.36,26.61,11.66,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,38,36,42,32,40,26,13,2,1,1,0,0,0,0,0
1692220716.798,76716.7976,3,0,291,291,96.54,2032,2060,9.35,11.37,988.71,29.55,260.67,17.63,30.99,3.01,315.16,44.31,614.95,1038.24,26.42,12.01,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,34,41,46,46,36,43,32,9,2,1,1,0,0,0,0,0
1692220717.797,76717.7973,3,0,289,289,95.27,2032,2061,9.79,11.11,988.64,29.56,260.67,16.06,32.38,3.03,315.60,44.31,617.58,1038.24,26.36,11.28,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,34,38,40,39,41,31,15,4,1,0,0,0,0,0,0
1692220718.797,76718.7973,3,0,290,290,95.86,2032,2061,9.55,11.29,988.68,29.58,260.67,16.45,33.04,3.03,316.92,44.33,616.70,1038.24,26.12,10.97,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,37,38,45,41,26,52,31,13,4,2,0,1,0,0,0,0
1692220719.799,76719.7986,3,0,304,304,101.22,2032,2062,9.98,10.72,988.65,29.58,260.67,16.35,33.20,3.00,317.36,44.66,616.26,1038.68,26.31,10.77,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,55,42,48,26,35,39,17,3,0,0,0,0,0,0,0
1692220720.797,76720.7972,3,0,281,281,92.46,2032,2059,9.21,11.18,988.67,29.59,260.67,16.07,32.28,3.04,316.48,44.40,616.70,1038.24,26.42,11.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,32,36,38,42,21,54,40,12,5,1,0,0,0,0,0,0
1692220721.799,76721.7985,3,0,278,278,93.08,2030,2060,10.04,11.03,988.66,29.61,260.67,15.45,32.84,2.99,321.32,44.33,617.14,1038.68,26.36,11.78,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,34,45,26,39,31,46,10,2,1,0,0,0,0,0,0
1692220722.797,76722.7973,3,0,270,270,89.00,2031,2061,9.82,11.09,988.64,29.61,260.67,16.54,32.11,3.03,316.92,44.53,617.58,1037.80,26.45,11.38,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,34,36,45,26,36,35,20,1,2,0,0,0,0,0,0
1692220723.799,76723.7987,3,0,275,275,90.49,2032,2063,10.57,11.60,988.61,29.60,260.67,16.29,34.01,3.04,316.04,44.39,616.70,1037.36,26.39,10.62,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,26,38,40,45,41,25,14,2,1,1,0,0,0,0,0
1692220724.798,76724.7975,3,0,303,303,101.55,2030,2059,9.60,11.41,988.69,29.60,260.67,17.56,33.19,2.98,316.04,43.94,616.70,1039.12,26.42,10.71,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,31,46,38,30,41,43,16,3,2,0,0,0,0,0,0
1692220725.799,76725.7987,3,0,300,300,100.45,2030,2059,9.38,10.84,988.68,29.61,260.67,16.03,31.16,2.99,316.04,44.29,619.78,1039.12,26.45,10.88,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,49,41,37,41,32,36,10,5,3,0,0,0,0,0,0
1692220726.797,76726.7975,3,0,283,283,94.14,2032,2060,9.13,10.87,988.62,29.61,260.67,16.69,32.12,3.01,315.60,44.37,615.82,1039.12,26.42,10.74,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,30,41,36,40,41,34,19,1,2,0,0,0,0,0,0
1692220727.799,76727.7986,3,0,338,338,112.34,2033,2060,9.06,10.99,988.67,29.62,260.67,15.49,32.05,3.01,316.48,44.42,616.26,1039.56,26.45,11.14,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,60,42,52,32,47,50,38,9,5,2,0,0,1,0,0,0
1692220728.799,76728.7985,3,0,285,285,93.35,2033,2064,10.10,10.84,988.64,29.63,260.67,16.10,31.46,3.05,316.48,44.42,613.63,1039.12,26.47,11.01,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,45,47,33,26,40,35,18,0,1,0,0,0,0,0,0
1692220729.798,76729.7981,3,0,305,305,102.22,2031,2059,9.16,11.08,988.65,29.65,260.67,16.93,31.56,2.98,316.48,44.48,616.26,1038.68,26.45,10.99,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,48,50,32,40,40,28,15,2,1,0,0,0,0,0,0
1692220730.797,76730.7971,3,0,293,293,96.50,2034,2062,9.32,11.02,988.65,29.67,260.67,16.80,31.75,3.04,315.60,44.42,616.26,1032.97,26.45,11.21,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,51,42,32,29,40,36,17,2,2,1,0,1,0,0,0
1692220731.797,76731.7972,3,0,293,293,97.20,2032,2061,9.68,11.18,988.66,29.70,260.67,16.22,31.95,3.01,315.60,44.46,615.38,1040.88,26.47,11.61,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,39,48,35,29,46,32,10,7,1,0,0,0,0,0,0
1692220732.797,76732.7971,3,0,286,286,96.29,2032,2062,10.06,11.36,988.63,29.70,260.67,17.19,31.62,2.97,316.04,44.44,616.26,1039.12,26.45,11.72,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,49,44,33,26,35,30,14,1,1,0,0,0,0,0,0
1692220733.797,76733.7972,3,0,304,304,101.79,2032,2062,9.91,11.44,988.71,29.70,260.67,15.26,31.51,2.99,317.36,44.46,615.38,1039.12,26.47,11.98,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,46,37,38,28,52,41,13,0,0,0,0,0,0,0,0
1692220734.797,76734.7974,3,0,299,299,97.23,2034,2063,9.79,11.09,988.66,29.71,260.67,16.14,31.73,3.08,313.85,44.46,615.82,1039.12,26.47,12.03,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,52,38,38,42,37,26,13,2,2,0,0,0,0,0,0
1692220735.797,76735.7973,3,0,292,292,97.68,2033,2061,9.32,11.22,988.68,29.71,260.67,15.24,31.29,2.99,315.16,44.44,614.95,1038.68,26.47,12.04,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,64,34,39,38,29,37,32,13,5,0,1,0,0,0,0,0
1692220736.797,76736.7974,3,0,277,277,91.39,2032,2061,9.40,11.07,988.70,29.71,260.67,16.89,31.83,3.03,315.60,44.42,614.07,1038.68,26.45,11.84,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,40,38,41,34,42,27,8,2,0,2,0,0,1,0,0
1692220737.797,76737.7973,3,0,304,304,100.12,2033,2061,9.33,11.21,988.61,29.72,260.67,16.70,32.45,3.04,316.04,44.31,614.95,1038.24,26.42,11.56,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,46,44,41,30,43,39,9,4,0,0,0,0,0,0,0
1692220738.797,76738.7972,3,0,276,276,90.81,2033,2060,9.19,11.23,988.61,29.72,260.68,15.24,31.12,3.04,314.29,44.46,615.38,1040.88,26.47,11.15,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,37,47,29,38,27,36,13,2,0,0,0,0,0,0,0
1692220739.797,76739.7971,3,0,246,246,80.87,2034,2063,9.54,11.67,988.58,29.74,260.68,15.24,30.95,3.04,315.60,44.46,618.02,1038.68,26.42,10.90,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,37,38,43,41,23,23,26,13,1,1,0,0,0,0,0,0
1692220740.797,76740.7971,3,0,295,295,98.14,2033,2064,10.11,11.25,988.70,29.76,260.68,16.80,32.02,3.01,315.60,44.53,614.51,1042.20,26.39,10.78,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,54,35,41,38,36,27,16,4,0,0,0,0,0,0,0
1692220741.797,76741.7971,3,0,300,300,99.25,2032,2060,9.33,11.15,988.67,29.77,260.68,15.54,32.67,3.02,314.29,44.55,614.95,1038.24,26.42,10.73,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,42,61,36,36,31,34,8,1,0,1,0,0,0,0,0
1692220742.797,76742.7972,3,0,290,290,95.59,2034,2062,9.24,11.55,988.71,29.78,260.68,13.91,30.44,3.03,314.29,44.44,614.95,1039.12,26.42,10.76,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,41,40,37,27,42,37,14,0,2,0,0,0,0,0,0
1692220743.797,76743.7975,3,0,307,307,100.47,2033,2062,9.91,11.46,988.66,29.80,260.68,16.52,32.30,3.06,311.65,44.48,615.38,1039.12,26.45,10.81,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,63,53,50,36,23,41,32,9,0,0,0,0,0,0,0,0
1692220744.797,76744.7974,3,0,319,319,106.12,2034,2061,9.14,11.15,988.64,29.82,260.68,16.16,30.50,3.01,315.16,44.50,618.90,1040.00,26.39,10.86,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,45,33,45,32,45,48,7,4,1,0,0,0,0,0,0
1692220745.797,76745.7973,3,0,297,297,98.17,2034,2065,10.31,10.98,988.66,29.85,260.68,15.79,30.94,3.03,299.78,44.48,614.95,1040.00,26.39,10.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,51,40,38,32,29,38,10,2,1,0,0,0,0,0,0
1692220746.798,76746.7975,3,0,323,323,106.67,2033,2062,9.86,11.03,988.73,29.87,260.68,16.09,30.60,3.03,314.73,44.50,608.35,1040.44,26.56,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,61,49,44,38,43,40,25,17,2,2,0,1,1,0,0,0
1692220747.797,76747.7971,3,0,310,310,102.47,2033,2064,10.46,11.17,988.62,29.88,260.68,15.39,30.65,3.03,314.73,44.51,615.38,1040.00,26.47,11.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,44,38,43,29,44,41,19,4,0,0,0,0,0,0,0
1692220748.797,76748.7975,3,0,268,268,88.67,2034,2063,9.72,11.13,988.69,29.88,260.68,17.32,32.91,3.02,312.53,44.51,615.38,1043.96,26.31,11.31,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,31,41,35,26,46,35,9,0,1,0,0,0,0,0,0
1692220749.797,76749.7973,3,0,273,273,91.41,2032,2061,9.84,11.30,988.62,29.88,260.68,18.08,31.85,2.99,313.85,44.53,612.31,1040.00,26.45,11.28,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,41,34,39,28,40,29,16,3,1,0,0,0,0,0,0
1692220750.797,76750.7973,3,0,265,265,88.08,2033,2063,9.95,11.31,988.68,29.89,260.68,16.23,32.19,3.01,312.97,44.50,614.95,1040.00,26.42,11.38,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,37,38,38,39,34,37,26,12,2,2,0,0,0,0,0,0
1692220751.797,76751.7974,3,0,287,287,95.39,2033,2062,9.78,11.13,988.66,29.89,260.68,16.33,32.63,3.01,312.97,44.53,614.95,1039.12,26.47,11.50,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,38,44,43,35,47,28,11,0,1,0,0,0,0,0,0
